RiskNoX Antivirus Scan Report
========================================
Scan Path: C:\Users
Started: 2025-09-27 15:17:19.386320
Completed: 2025-09-27 15:38:11.182716
Duration: 1251.8 seconds
Files Scanned: 146734
Threats Found: 2461

THREATS DETECTED:
C:\Users\ANANDHU\strategy-builder\node_modules\array.prototype.findlastindex\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\array.prototype.flat\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\array.prototype.flat\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\array.prototype.flatmap\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\array.prototype.flatmap\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\array.prototype.tosorted\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\array.prototype.tosorted\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\arraybuffer.prototype.slice\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\arraybuffer.prototype.slice\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test-types-multipart-charsets.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test-types-multipart-charsets.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test-types-multipart-stream-pause.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test-types-multipart-stream-pause.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test-types-multipart.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test-types-multipart.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test-types-urlencoded.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test-types-urlencoded.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\busboy\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\caniuse-lite\data\features\date-tolocaledatestring.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\caniuse-lite\data\features\date-tolocaledatestring.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\caniuse-lite\data\features\testfeat.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\caniuse-lite\data\features\testfeat.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\damerau-levenshtein\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\damerau-levenshtein\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2015\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2015\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2015\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2015\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2016\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2016\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2016\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2016\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2017\RawBytesToNumber.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2017\RawBytesToNumber.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2017\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2017\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2017\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2017\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2018\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2018\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2018\RawBytesToNumber.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2018\RawBytesToNumber.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2018\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2018\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2018\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2018\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2019\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2019\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2019\RawBytesToNumber.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2019\RawBytesToNumber.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2019\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2019\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2019\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2019\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2020\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2020\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2020\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2020\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2020\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2020\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2020\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2020\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2021\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2021\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2021\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2021\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2021\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2021\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2021\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2021\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2022\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2022\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2022\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2022\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2022\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2022\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2022\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2022\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2023\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2023\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2023\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2023\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2023\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2023\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2023\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2023\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2024\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2024\DateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2024\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2024\RawBytesToNumeric.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2024\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2024\TestIntegrityLevel.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2024\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\2024\ToDateString.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\helpers\regexTester.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-abstract\helpers\regexTester.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-iterator-helpers\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-iterator-helpers\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-iterator-helpers\test\helpers\testIterator.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\es-iterator-helpers\test\helpers\testIterator.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint\lib\rule-tester\rule-tester.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint\lib\rule-tester\rule-tester.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\index-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\index-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\accessible-emoji-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\accessible-emoji-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\alt-text-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\alt-text-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\anchor-ambiguous-text-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\anchor-ambiguous-text-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\anchor-has-content-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\anchor-has-content-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\anchor-is-valid-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\anchor-is-valid-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-activedescendant-has-tabindex-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-activedescendant-has-tabindex-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-props-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-props-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-proptypes-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-proptypes-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-role-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-role-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-unsupported-elements-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\aria-unsupported-elements-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\autocomplete-valid-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\autocomplete-valid-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\click-events-have-key-events-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\click-events-have-key-events-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\control-has-associated-label-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\control-has-associated-label-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\heading-has-content-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\heading-has-content-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\html-has-lang-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\html-has-lang-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\iframe-has-title-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\iframe-has-title-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\img-redundant-alt-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\img-redundant-alt-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\interactive-supports-focus-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\interactive-supports-focus-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\label-has-associated-control-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\label-has-associated-control-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\label-has-for-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\label-has-for-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\lang-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\lang-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\media-has-caption-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\media-has-caption-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\mouse-events-have-key-events-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\mouse-events-have-key-events-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-access-key-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-access-key-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-aria-hidden-on-focusable-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-aria-hidden-on-focusable-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-autofocus-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-autofocus-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-distracting-elements-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-distracting-elements-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-interactive-element-to-noninteractive-role-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-interactive-element-to-noninteractive-role-test.js: Test.Virus.Signature
C:\Users\ANANDHU\strategy-builder\node_modules\eslint-plugin-jsx-a11y\__tests__\src\rules\no-noninteractive-element-interactions-test.js: Test.Virus.Signature
